participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete,answer_length
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation sign changed,38844,38844,completed,100,28
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,20138,20138,completed,100,1
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,20138,20138,completed,100,1
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,20138,20138,completed,100,1
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,20138,20138,completed,100,1
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",6,81017,81017,completed,100,1
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",The relationship between two variables,81017,81017,completed,100,38
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,81017,81017,completed,100,1
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",The degree at which something changes,81017,81017,completed,100,37
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I think I need to go back to college because that 1 statistics class is necessary.,52488,52488,completed,100,82
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","It can range from -1 to +1 based on the direction of the slope and how close they are together, and or opposite. The strength of the line and how close they cluster is important.",106009,106009,completed,100,178
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,106009,106009,completed,100,3
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Y variable that will change based on how the X predictor changes.,106009,106009,completed,100,65
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"What they measure, the units they measure and what affects them and their range of value.",172724,172724,completed,100,89
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,The both describe relationships between two variables. They show direction both positive and negative. They both come from the same data.,172724,172724,completed,100,137
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Nothing,172724,172724,completed,100,7
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would move accordingly.,172724,172724,completed,100,33
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,42329,42329,completed,100,54
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,3,17728,17728,completed,100,1
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,17728,17728,completed,100,1
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,3,17728,17728,completed,100,1
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,17728,17728,completed,100,1
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",10 years,71036,71036,completed,100,8
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",2 things moving together,71036,71036,completed,100,24
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,71036,71036,completed,100,1
69afafce3f7970642a6dc071,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",An angel going downward,71036,71036,completed,100,23
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,i'm not sure how to determine the correlation. slope i get,36057,36057,completed,100,58
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",how data change in relation to each other. Do they stay close or move further apart.,61968,61968,completed,100,84
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,61968,61968,completed,100,3
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",rate of change,61968,61968,completed,100,14
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"formula
change as axes are swiched",87656,87656,completed,100,34
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"based on data points
measure a change",87656,87656,completed,100,37
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",would stay the same,87656,87656,completed,100,19
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,would change,87656,87656,completed,100,12
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation stayed the same,28771,28771,completed,100,31
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,20443,20443,completed,100,1
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,20443,20443,completed,100,1
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,20443,20443,completed,100,1
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,20443,20443,completed,100,1
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",25,68877,68877,completed,100,2
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",a correlation is a relationship. it is how things are related.,68877,68877,completed,100,62
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,68877,68877,completed,100,1
69b2f88353d348d7b5d823f2,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Slope is the rate of change. Sometimes referred to as rise over run.,68877,68877,completed,100,68
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,"No questions. However, just noting that I currently cannot speak. I have really loud background noise because there are people completing some work with power tools outside my apartment. It was not happening when I first started and it wasn't necessary yet to start thinking out loud.",77028,77028,completed,100,284
