participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"69457dc95341cec41fca5695","add-points-3","59","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":0.8443,""y"":-0.9872},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":-0.2997,""slope"":-0.2901}},{""pointIndex"":2,""point"":{""x"":0.3032,""y"":-0.9808},""before"":{""r"":-0.2997,""slope"":-0.2901},""after"":{""r"":-0.3354,""slope"":-0.394}},{""pointIndex"":3,""point"":{""x"":-0.5122,""y"":0.9603},""before"":{""r"":-0.3354,""slope"":-0.394},""after"":{""r"":-0.4831,""slope"":-0.6259}},{""pointIndex"":4,""point"":{""x"":0.2743,""y"":0.9795},""before"":{""r"":-0.4831,""slope"":-0.6259},""after"":{""r"":-0.3528,""slope"":-0.5109}},{""pointIndex"":5,""point"":{""x"":0.6928,""y"":0.9859},""before"":{""r"":-0.3528,""slope"":-0.5109},""after"":{""r"":-0.1453,""slope"":-0.2118}},{""pointIndex"":6,""point"":{""x"":-0.44,""y"":-0.9744},""before"":{""r"":-0.1453,""slope"":-0.2118},""after"":{""r"":0.0083,""slope"":0.0126}}]","","14151","14151","","","","","","","","","","","","","add_points","Please add 6 points that will move the correlation closer to 0, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"69457dc95341cec41fca5695","add-points-3","59","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","reflect","60","break","DEFAULT","completed","","","","100.00","","","[]","","4180","4180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","reflect","60","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","connection-making","61","switch-question-response-a","DEFAULT","completed","","","","100.00","","Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?","The correlation would stay the same.","","104590","104590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","connection-making","61","switch-question-response-b","DEFAULT","completed","","","","100.00","","b. What would happen to the slope?","The slope would be reversed and changed.","","104590","104590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","connection-making","61","q-same","DEFAULT","completed","","","","100.00","","Please list as many ways slope and correlation are the same as you can think of.","They both help to visualize the data points on the graph. They both use linear measurement to explore details of data relationships.","","104590","104590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","connection-making","61","q-different","DEFAULT","completed","","","","100.00","","Please list as many ways slope and correlation are different as you can think of. ","Slope shows the relationship trend, while correlation shows the strength of that relationship.","","104590","104590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","connection-making","61","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":174,""keydown"":181,""keyup"":168,""mousemove"":30,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","interest-survey-intro","62","break","DEFAULT","completed","","","","100.00","","","[]","","6511","6511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","interest-survey-intro","62","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_fun_video","DEFAULT","completed","","","","100.00","","It was fun to watch the video","4","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_boring_video","DEFAULT","completed","","","","100.00","","The correlation and slope video was boring","2","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_enjoyed_session","DEFAULT","completed","","","","100.00","","I've enjoyed this session","5","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_session_interesting","DEFAULT","completed","","","","100.00","","This session has been interesting","5","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_enjoyed_learning","DEFAULT","completed","","","","100.00","","I've enjoyed learning new things","5","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_session_fun","DEFAULT","completed","","","","100.00","","This session has been fun","4","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_session_boring","DEFAULT","completed","","","","100.00","","This session has been boring","2","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","tsi_fun_stats","DEFAULT","completed","","","","100.00","","It's been fun to learn about statistics this way","5","","21474","21474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","triggeredSituationalInterest","63","windowEvents","DEFAULT","","","","","","","","{""focus"":10,""input"":9,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":12,""mouseup"":12,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","maintainedSituationalInterest","64","msi_excited","DEFAULT","completed","","","","100.00","","Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?","4","","148883","148883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","maintainedSituationalInterest","64","msi_interesting_corrslope","DEFAULT","completed","","","","100.00","","How interesting do you find correlation and slope?","5","","148883","148883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","maintainedSituationalInterest","64","msi_interesting_stats","DEFAULT","completed","","","","100.00","","How interesting do you find statistics?","5","","148883","148883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","maintainedSituationalInterest","64","msi_enjoyed_learning","DEFAULT","completed","","","","100.00","","How much have you enjoyed learning about correlation and slope?","5","","148883","148883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","maintainedSituationalInterest","64","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","futureInterestSurvey","65","interest_any_study","DEFAULT","completed","","","","100.00","","","6","","15329","15329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"69457dc95341cec41fca5695","futureInterestSurvey","65","interest_statistics_study","DEFAULT","completed","","","","100.00","","","6","","15329","15329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"69457dc95341cec41fca5695","futureInterestSurvey","65","interest_dynamic_vis_study","DEFAULT","completed","","","","100.00","","","6","","15329","15329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"69457dc95341cec41fca5695","futureInterestSurvey","65","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":7,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","participantTags","","participantTags","DEFAULT","","","","","","","","[""pilot-sequence"",""guess-slope-sequence"",""guess-correlation-sequence""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","consent","0","prolificId","DEFAULT","completed","","","","100.00","","Please enter your Prolific ID","696a7d8e7ecb7691c3c716e0","","6142","6142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","consent","0","accept","DEFAULT","completed","","","","100.00","","Are you ready to continue?","Accept","","6142","6142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","consent","0","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":5,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","$screen-recording.components.screenRecordingPermission","1","screenRecordingPermission","DEFAULT","completed","","Get permission to start Screen recording","","100.00","","Screen recording enabled","true","","16221","16221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","$screen-recording.components.screenRecordingPermission","1","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","intro","2","","DEFAULT","completed","","","","100.00","","","","","4879","4879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","intro","2","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","It is the link between A and B (for example the price of oil rising is linked to the war in Iran).","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","It is the visualization of a trend. ","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-class-taken","DEFAULT","completed","","","","100.00","","Have you ever taken a statistics class?","No","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-how-many","DEFAULT","completed","","","","100.00","","If yes, how many statistics classes have you taken in total?","","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-class-time","DEFAULT","completed","","","","100.00","","If yes, how long ago was your most recent statistics class?","","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-class-level","DEFAULT","completed","","","","100.00","","If yes, what is the highest level of a statistics class you have taken?","","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","q-grade","DEFAULT","completed","","","","100.00","","If yes, what grade did you get in the class?","","","69567","69567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"696a7d8e7ecb7691c3c716e0","pre questions","3","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":81,""keydown"":83,""keyup"":82,""mousemove"":45,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
